15565;Марфино, Одинцовский район, Московская обл.
1462;Марха, Верхневилюйский р-он, Саха респ. (Якутия)
2994;Марха, Олекминский р-он, Саха респ. (Якутия)
2995;Марха, Саха респ. (Якутия)
1992;Марчиха, Новосибирская обл.
13661;Маршала Жукова п., Курская обл.
15374;Марьино, Солнечногорский р-он, Московская обл.
15141;Марьино-2, Ногинский р-н, Московская обл.
15142;Марьино-3, Ногинский р-н, Московская обл.
716;Марьяновка, Омская обл.
2645;Марьянская, Краснодарский край
13929;Масали, Тюменская обл.
13717;Масканур, Новоторъяльский р-н, Марий Эл респ.
13169;Масловка, Воронежская обл.
14441;Маслово, Орловская обл.
731;Маслянино, Новосибирская обл.
13543;Масюгино, Московская обл.
2914;Матвеев Курган, Ростовская обл.
2838;Матвеевка, Оренбургская обл.
15388;Матвейново, Одинцовский р-н, Московская обл.
14531;Маткаселькя, Карелия респ.
3084;Матмасы, Тюменская обл.
15677;Матренино, Чкаловский р-н, Нижегородская обл.
13901;Маук, Челябинская обл.
442;Махачкала
15031;Машино, Щелковский р-н, Московская обл.
14492;Машково, Московская обл.
1286;Мга, Кировский р-н, Ленинградская обл.
2318;Мглин, Брянская обл.
2504;Мегет, Иркутская обл.
1137;Мегион, Ханты-Мансийский авт. округ
13915;Медведевка, Челябинская обл.
2748;Медведево, Марий Эл респ.
2646;Медведовская, Краснодарский край
2441;Медведчиково, Бурятия респ.
2557;Медвежьегорск, Карелия респ.
1699;Медвежьи Озера, Московская обл.
2668;Медвенка, Курская обл.
15678;Медниково, Чкаловский р-н, Нижегородская обл.
36;Медногорск, Оренбургская обл.
15032;Медное Власово, Московская обл.
1931;Медынь, Калужская обл.
2419;Межгорье, Башкортостан респ.
777;Междуреченск
1431;Междуреченский, Ханты-Мансийский авт. округ
13910;Межевой, Челябинская обл.
14627;Межозерный, Челябинская обл.
13014;Мезень, Архангельская обл.
13461;Меленки, Владимирская обл.
13544;Меленки, Московская обл.
15143;Меленки, Ногинский р-н, Московская обл.
946;Мелеуз, Башкортостан респ.
14281;Мелиоративный, Карелия респ.
15239;Мелькомбинат, Челябинская обл.
724;Мельниково, Томская обл.
1187;Менделеево, Солнечногорский р-он, Московская обл.
1519;Менделеевск, Татарстан респ.
3063;Менделеевский, Тульская обл.
1520;Мензелинск, Татарстан респ.
13364;Меркульево, Брянская обл.
14691;Месторождение Верхне-Шапшинское, Ханты-Мансийский 
1139;Месягутово, Башкортостан респ.
1285;Металлострой, Санкт-Петербург
13272;Металлплощадка, Кемеровская обл.
13243;Метелево, Тюменская обл.
14660;Мечетинская, Ростовская обл.
15438;Мечниково, Красногорский р-н, Московская обл.
14795;Мешково,Ленинский р-он, Московская обл.
1700;Мещерино, Ленинский р-он, Московская обл.
1932;Мещовск, Калужская обл.
7;Миасс
13893;Миасское, Челябинская обл.
15033;Мизиново, Щелковский р-н, Московская обл.
2608;Микунь, Коми респ.
15671;Милино, Чкаловский р-н, Нижегородская обл.
1060;Миллерово, Ростовская обл.
13103;Милославское, Рязанская обл.
3214;Мильково, Камчатский край
15132;Мильково, Ленинский р-н, Московская обл.
2915;Милютинская, Ростовская обл.
15593;Миндерево, Малопургинский р-н, Удмуртия респ.
199;Минеральные Воды
13794;Минино, Тюменская обл.
836;Минусинск, Красноярский край
14618;Миньяр, Челябинская обл.
1951;Мирный, Архангельская обл.
13079;Мирный, Камчатский край
14493;Мирный, Московская обл.
13440;Мирный, Приморский край
13415;Мирный, Самарская обл.
891;Мирный, Саха респ. (Якутия)
13312;Мирный, Татарстан респ.
15160;Мисайлово, Московская обл.
15278;Мисирёво, Клинский район, Московская обл.
468;Митино, Московская обл.
13743;Митюково, Медведевский р-н, Марий Эл респ.
15034;Митянино, Щелковский р-н, Московская обл.
2939;Михайлов, Рязанская обл.
14923;Михайловка, Астраханская обл.
2420;Михайловка, Башкортостан респ.
1232;Михайловка, Волгоградская обл.
2870;Михайловка, Приморский край
13764;Михайловка, Советский р-н, Марий Эл респ.
13383;Михайловск, Свердловская обл.
1078;Михайловск, Ставропольский край
1147;Михайловское, Алтайский край
14342;Михайловское, Северная Осетия респ.
14509;Михайловское, Ярославская обл.
14390;Михалково, Московская обл.
1701;Михнево, Московская обл.
13423;Мичурино, Тюменская обл.
380;Мичуринск, Тамбовская обл.
15200;Мичуринский , Волгодонский р-н, Ростовская обл.
1702;Мишеронский, Московская обл.
15035;Мишинево, Щелковский р-н, Московская обл.
644;Мишкино, Башкортостан респ.
14617;Мишкино, Курганская обл.
14451;Мишкинская Станица, Ростовская обл.
15144;Мишуково, Ногинский р-н, Московская обл.
15384;МКК, Московская обл.
15360;мкр. Планерная, Московская обл.
14687;мкрн.Вынгапуровский, Ямало-Ненецкий авт. округ
13438;Многовершинный, Николаевский р-н, Хабаровский край
15633;Могильцы, Нижегородская обл.
14577;Могойтуй, Забайкальский край
13016;Могоча, Забайкальский край
15036;Могутово, Щелковский р-н, Московская обл.
486;Можайск, Московская обл.
1871;Можга, Удмуртия респ.
2014;Моздок, Северная Осетия респ.
15201;Мокросоленый, Волгодонский р-н, Ростовская обл.
2972;Мокроус, Саратовская обл.
1351;Мокроусово, Башкортостан респ.
14641;Мокшан, Пензенская обл.
13367;Мокшино, Конаковский р-он, Тверская обл.
14886;Молзино, Ногинский р-н, Московская обл.
14894;Молодежное, Выборгский р-н, Ленинградская обл.
2729;Молодежное, Выборгский р-н, Санкт-Петербург
2505;Молодежный, Иркутский р-он, Иркутская обл.
2778;Молодежный, Подольский р-он, Московская обл.
121;Молоково, Московская обл.
2464;Молочное, Вологодская обл.
14259;Молочный, Мурманская обл.
14240;Молчанова, Тюменская обл.
3059;Молчаново, Томская обл.
14474;Монастырщина, Смоленская обл.
14901;Монгохто,Ванинский район, Хабаровский край
13377;Монетный, Свердловская обл.
534;Монино, Московская обл.
3234;Монино, Тверская обл.
15037;Монино, Щелковский р-н, Московская обл.
987;Мончегорск, Мурманская обл.
3196;Моргауши, Чувашия респ.
14312;Мордово, Тамбовская обл.
2754;Морки, Марий Эл респ.
15202;Морозов , Волгодонский р-н, Ростовская обл.
13264;Морозовка, Омская обл.
15375;Морозовка, Солнечногорский р-он, Московская обл.
2916;Морозовск, Ростовская обл.
3034;Моршанск, Тамбовская обл.
1933;Мосальск, Калужская обл.
15038;Мосальское, Щелковский р-н, Московская обл.
1491;Москаленки, Омская обл.
44;Москва
14667;Московская Славянка, Санкт-Петербург
469;Московский, Московская обл.
1172;Московский, Тюменская обл.
14888;Московское, Изобильненский район, Ставропольский к
1198;Мосрентген, Московская обл.
14377;Мостище, Почепский р-н, Брянская обл.
1608;Мостовской, Краснодарский край
1993;Мотково, Новосибирская обл.
1154;Мотыгино, Красноярский край
1379;Мотяково, Московская обл.
13969;Мохсоголлох, Саха респ. (Якутия)
13249;Мочище, Новосибирская обл.
2819;Мошенское, Новгородская обл.
732;Мошково, Новосибирская обл.
633;Мраково, Башкортостан респ.
2487;Мстера, Владимирская обл.
13159;Мстихино, Калужская обл.
3074;Мугур-Аксы, Тыва респ.
2565;Муезерский, Карелия респ.
1442;Мужи, Ямало-Ненецкий авт. округ
14980;Мулино, Нижегородская обл.
13859;Муллаши, Тюменская обл.
14912;Мулловка, Ульяновская обл.
14944;Мултаново, Астраханская обл.
13842;Мулянка, Пермский край
14963;Мумра, Астраханская обл.
678;Муравленко, Ямало-Ненецкий авт. округ
13950;Мураши, Кировская обл.
1214;Мурино, Всеволожский р-н, Ленинградская обл.
265;Мурманск
1324;Мурмаши, Мурманская обл.
13992;Мурмино, Рязанская обл.
1759;Муром, Владимирская обл.
1396;Муромцево, Омская обл.
2573;Мурыгино, Кировская обл.
1521;Муслюмово, Татарстан респ.
13898;Муслюмово, Челябинская обл.
14975;Мухен, Хабаровский край
13095;Мухонская, Архангельская обл.
14586;Мухоршибирь, Бурятия респ.
13636;Мухтилово, Нижегородская обл.
14313;Мучкапский, Тамбовская обл.
1115;Мценск, Орловская обл.
14771;Мыза-Ивановка, Гатчинский р-он, Ленинградская обл.
776;Мыски, Кемеровская обл.
2053;Мысхако, Краснодарский край
920;Мытищи
1411;Мышкин, Ярославская обл.
13524;Мыюта, Алтай респ.
14730;Мяглово, Всеволожский р-он, Ленинградская обл.
2790;Мякинино, Москва
15039;Набережная, Щелковский р-н, Московская обл.
433;Набережные Челны
1012;Навашино, Нижегородская обл.
2319;Навля, Брянская обл.
2080;Наволоки, Ивановская обл.
3172;Нагорный, Ярославская обл.
13575;Нагутское, Ставропольский край
2566;Надвоицы, Карелия респ.
14889;Надежда, Шпаковский район, Ставропольский край
15072;Надтеречное, Чеченская респ.
681;Надым
854;Назарово, Красноярский край
15447;Назарьево, Одинцовский р-н, Московская обл.
15040;Назимиха, Щелковский р-н, Московская обл.
443;Назрань, Ингушетия респ.
1398;Называевск, Омская обл.
1081;Нальчик
1423;Намцы, Саха респ. (Якутия)
13545;Напругово, Московская обл.
2411;Нариманов, Астраханская обл.
69;Наро-Фоминск, Московская обл.
14287;Нартан, Кабардино-Балкарская респ.
2518;Нарткала, Кабардино-Балкарская респ.
14804;Нартовский, Астраханская обл.
13458;Нарынка, Клинский р-н, Московская обл.
2848;Нарышкино, Орловская обл.
943;Нарьян-Мар
2647;Натухаевская, Краснодарский край
1083;Натырбово, Адыгея респ.
3146;Наурская, Чеченская респ.
14857;Научный городок, Алтайский край
2442;Наушки, Бурятия респ.
1545;Нахабино, Московская обл.
501;Находка
2412;Началово, Астраханская обл.
2648;Небуг, Краснодарский край
2880;Невель, Псковская обл.
3216;Невельск, Сахалинская обл.
13065;Невер, Амурская обл.
1079;Невинномысск, Ставропольский край
1335;Невьянск, Свердловская обл.
15263;Неелово, Псковская обл.
13220;Нежинка, Оренбургская обл.
13221;Нежинка-2, Оренбургская обл.
3017;Нежинский, Ставропольский край
3018;Незлобная, Ставропольский край
39;Незнамово, Белгородская обл.
148;Некрасовка, Московская обл.
14971;Некрасовка, Хабаровский край
1703;Некрасовский, Московская обл.
14392;Некрасовское, Ярославская обл.
1456;Нелидово, Тверская обл.
14704;Нема, Кировская обл.
2532;Неман, Калининградская обл.
1380;Немчиновка, Московская обл.
15087;Непотягово, Вологодская обл.
2616;Нерехта, Костромская обл.
2081;Нерль, Ивановская обл.
13304;Нерль, Тверская обл.
14382;Нерчинск, Забайкальский край
15426;Нерчинский завод, Забайкальский край
892;Нерюнгри, Саха респ. (Якутия)
2533;Нестеров, Калининградская обл.
1048;Нефтегорск, Самарская обл.
629;Нефтекамск
127;Нефтекумск, Ставропольский край
621;Нефтеюганск
15545;Нея, Костромская обл.
24;Нижнеангарск, Бурятия респ.
2649;Нижнебаканский, Краснодарский край
255;Нижневартовск
13128;Нижнедевицк, Воронежская обл.
13024;Нижнее Санчелеево, Самарская обл.
14705;Нижне-Ивкино, Кировская обл.
153;Нижнекамск
875;Нижнеудинск, Иркутская обл.
1644;Нижние Серги, Свердловская обл.
2443;Нижние Тальцы, Бурятия респ.
1141;Нижний Архыз, Карачаево-Черкесская респ.
2413;Нижний Баскунчак, Астраханская обл.
14556;Нижний Бестях, Саха респ. (Якутия)
866;Нижний Ингаш, Красноярский край
1361;Нижний Кисляй, Воронежская обл.
14832;Нижний Кураннах, Саха респ. (Якутия)
13345;Нижний Ломов, Пензенская обл.
414;Нижний Новгород
2602;Нижний Одес, Коми респ.
2444;Нижний Саянтуй, Бурятия респ.
251;Нижний Тагил
15424;Нижний Цасучей (Харгана), Забайкальский край
2445;Нижняя Иволга, Бурятия респ.
1407;Нижняя Мактама, Татарстан респ.
1492;Нижняя Омка, Омская обл.
13217;Нижняя Павловка, Оренбургская обл.
2050;Нижняя Пойма, Красноярский край
72;Нижняя Салда, Свердловская обл.
1850;Нижняя Тавда, Тюменская обл.
1339;Нижняя Тура, Свердловская обл.
2800;Никель, Мурманская обл.
2421;Никифарово, Башкортостан респ.
14320;Никифоровка, Никифоровский р-н, Тамбовская обл.
2506;Никола, Иркутская обл.
3116;Николаевка пос., Ульяновская обл.
15237;Николаевка, Башкортостан респ.
13081;Николаевка, Камчатский край
2755;Николаевка, Мордовия респ.
13418;Николаевка, Самарская обл.
1144;Николаевск, Волгоградская обл.
2372;Николаевск-на-Амуре, Хабаровский край
15433;Николина Гора, Одинцовский р-н, Московская обл.
652;Николо-Березовка, Башкортостан респ.
14388;Николо-Урюпино, Московская обл.
1252;Николо-Хованское, Московская обл.
13288;Никольск, Пензенская обл.
14920;Никольское, Астраханская обл.
13170;Никольское, Воронежская обл.
14787;Никольское, Гатчинский р-он, Ленинградская обл.
2617;Никольское, Костромской р-он, Костромская обл.
2699;Никольское, Тосненский р-он, Ленинградская обл.
2467;Новатор, Вологодская обл.
14280;Новая Вилга, Карелия респ.
3019;Новая Деревня, Ставропольский край
13828;Новая Заимка, Тюменская обл.
14573;Новая Игирма, Иркутская обл.
15145;Новая Купавна, Ногинский р-н, Московская обл.
2700;Новая Ладога, Волховский р-н, Ленинградская обл.
14306;Новая Ляда, Тамбовская обл.
1649;Новая Ляля, Свердловская обл.
14911;Новая Майна, Ульяновская обл.
14299;Новая Москва, Приморский край
14732;Новая Пустошь, Всеволожский р-он, Ленинградская об
15041;Новая Слобода, Щелковский р-н, Московская обл.
13927;Новая Таволжанка, Белгородская обл.
557;Новая Усмань, Воронежская обл.
1748;Новая Целина, Ростовская обл.
14583;Новая Чара, Забайкальский край
15682;Новинки, Чкаловский р-н, Нижегородская обл.
796;Новичиха, Алтайский край
15146;Ново, Ногинский р-н, Московская обл.
13140;Новоаганск, Нижневартовский р-н, Ханты-Мансийский 
13936;Новоалександровка, Амурская обл.
14282;Новоалександровка, Оренбургская обл.
1482;Новоалександровск, Ставропольский край
788;Новоалтайск, Алтайский край
1574;Новоаннинский, Волгоградская обл.
645;Новобелокатай, Башкортостан респ.
851;Новобирилюссы, Красноярский край
13582;Новоблагодарное, Ставропольский край
2792;Новобратцевский, Москва
13447;Новобурейский, Амурская обл.
1402;Нововаршавка, Омская обл.
1362;Нововоронеж, Воронежская обл.
13810;Нововоскресенка, Черепановский р-н, Новосибирская 
13955;Нововятск, Кировская обл.
997;Новодвинск, Архангельская обл.
1612;Новодеревянковская, Краснодарский край
14478;Новодугино, Смоленская обл.
1290;Новое Девяткино, Всеволожский р-н, Ленинградская о
15194;Новое Доскино, Нижегородская обл.
15429;Новое Лукино, Приморский р-н, Архангельская обл.
15147;Новое Подвязново, Ногинский р-н, Московская обл.
14515;Новое, Ярославская обл.
1859;Новоегорьевское, Алтайский край
13572;Новозаведеное, Ставропольский край
3048;Новозавидовский, Тверская обл.
14698;Новознаменский мкр, Владимирская обл.
418;Новозыбков, Брянская обл.
13104;Новоивановское, Одинцовский район, Московская обл.
2864;Новоильинский, Пермский край
14426;Новокиевский Увал, Амурская обл.
2446;Новокижингинск, Бурятия респ.
1129;Новокосино, Московская обл.
13797;Новокремлевское, Коченевского р-на,, Новосибирская
2497;Новокручининский, Забайкальский край
1609;Новокубанск, Краснодарский край
273;Новокузнецк
1031;Новокуйбышевск, Самарская обл.
14862;Новокучергановка, Астраханская обл.
15076;Новолак, Дагестан респ.
13151;Новолисиха, Иркутская обл.
13252;Новолуговое, Новосибирская обл.
13819;Новолыбаево, Тюменская обл.
2650;Новоминская, Краснодарский край
15521;Новомихайловка, городской округ Барнаул, Алтайский
1610;Новомихайловский, Краснодарский край
459;Новомичуринск, Рязанская обл.
13464;Новомосковка, Омская обл.
447;Новомосковск, Тульская обл.
13382;Новомуслюмово, Минтлинский р-н, Башкортостан респ.
14810;Новоначаловский, Астраханская обл.
14298;Новонежино, Приморский край
14915;Новониколаевка, Астраханская обл.
13100;Новоникольск, Уссурийский район, Приморский край
883;Новонукутский, Иркутская обл.
2833;Новоорск, Оренбургская обл.
13392;Новопавловка, Большеглушицкий р-н, Самарская обл.
15460;Новопавловка, Петровск-Забайкальский р-н, Забайкал
3020;Новопавловск, Ставропольский край
15043;Новопареево, Щелковский р-н, Московская обл.
1277;Ново-Переделкино, Московская обл.
1704;Новоподрезково, Московская обл.
1611;Новопокровская, Краснодарский край
13668;Новопоселеновский п., Курская обл.
13152;Ново-Разводная, Иркутская обл.
2881;Новоржев, Псковская обл.
436;Новороссийск
14301;Новороссия, Приморский край
13058;Новосаратовка, Всеволожский р-н, Ленинградская обл
1483;Новоселицкое, Ставропольский край
15638;Новоселки, Чеховский район, Московская обл.
848;Новоселово, Красноярский край
13655;Новоселовский п., Курская обл.
2701;Новоселье, Ломоносовский р-он, Ленинградская обл.
1273;Новосемейкино, Самарская обл.
15599;Новосергиевка, Всеволожский р-н, Ленинградская обл
247;Новосергиевка, Оренбургская обл.
15149;Новосергиево, Ногинский р-н, Московская обл.
270;Новосибирск
13278;Новосиликатный, Алтайский край
14432;Новосиль, Орловская обл.
13457;Новосиньково, Дмитровский р-н, Московская обл.
14979;Новосмолинский, Нижегородская обл.
2882;Новосокольники, Псковская обл.
3117;Новоспасское, Ульяновская обл.
15148;Новостройка, Ногинский р-н, Московская обл.
14718;Новосултангулово , Оренбургская обл.
2501;Ново-Талицы, Ивановская обл.
3085;Новотарманский, Тюменская обл.
1274;Новотерский, Ставропольский край
2651;Новотитаровская, Краснодарский край
11;Новотроицк, Оренбургская обл.
13765;Новотроицк, Советский р-н, Марий Эл респ.
3021;Новотроицкая, Ставропольский край
13005;Новоузенск, Саратовская обл.
3106;Новоульяновск, Ульяновская обл.
611;Новоуральск, Свердловская обл.
15042;Ново-Фрязино, Щелковский р-н, Московская обл.
13293;Новохаритоново, Московская обл.
1363;Новохоперск, Воронежская обл.
387;Новочебоксарск, Чувашия респ.
1071;Новочеркасск
14799;Новочернореченск, Красноярский край
206;Новошахтинск, Ростовская обл.
1522;Новошешминск, Татарстан респ.
13546;Новощапово, Московская обл.
1994;Новощербаки, Новосибирская обл.
15150;Новые Дома, Ногинский р-н, Московская обл.
13102;Новые Ляды, Пермский край
15151;Новые Псарьки, Ногинский р-н, Московская обл.
13144;Новый город, Саха респ. (Якутия)
15547;Новый Городок, Одинцовский р-н, Московская обл.
14525;Новый Некоуз, Ярославская обл.
341;Новый Оскол, Белгородская обл.
378;Новый Поселок, Новосибирская обл.
2702;Новый Свет, Гатчинский р-н, Ленинградская обл.
15341;Новый Стан, Солнечногорский район, Московская обл.
1487;Новый Ургал, Хабаровский край
12;Новый Уренгой
14772;Новый Учхоз, Гатчинский р-он, Ленинградская обл.
13806;Новый Шарап, Ордынский р-н, Новосибирская обл.
14533;Новый, Егорьевский р-н, Московская обл.
13675;Новый, Медведевский р-н, Марий Эл респ.
13439;Новый, Приморский край
1204;Ногинск, Московская обл.
14340;Ногир, Северная Осетия респ.
2997;Ноглики, Сахалинская обл.
15073;Ножай-Юрт, Чеченская респ.
2586;Нолинск, Кировская обл.
13697;Нолька, Медведевский р-н, Марий Эл респ.
279;Норильск
679;Ноябрьск, Ямало-Ненецкий авт. округ
13547;Нудоль, Московская обл.
13766;Нужъял, Советский р-н, Марий Эл респ.
1023;Нурлат, Татарстан респ.
2422;Нурлино, Башкортостан респ.
13850;Ныроб, Пермский край
587;Нытва, Пермский край
2034;Нюксеница, Вологодская обл.
13970;Нюрба, Саха респ. (Якутия)
626;Нягань, Ханты-Мансийский авт. округ
13916;Нязепетровск, Челябинская обл.
1949;Няндома, Архангельская обл.
3022;Обильное, Ставропольский край
2917;Обливская, Ростовская обл.
14336;Облучье, Еврейская автономная обл.
1276;Обнинск
1957;Обозерский, Архангельская обл.
1705;Оболенск, Московская обл.
2673;Обоянь, Курская обл.
15044;Образцово, Щелковский р-н, Московская обл.
14339;Обухово, Ногинский р-н, Московская обл.
1706;Обухово, Солнечногорский р-н, Московская обл.
14389;Обушково, Московская обл.
2609;Объячево, Коми респ.
756;Обь, Новосибирская обл.
2865;Оверята, Пермский край
14429;Оганер, Красноярский край
15089;Огарково, Вологодская обл.
13904;Огневское, Челябинская обл.
15045;Огруднево, Щелковский р-н, Московская обл.
15046;Огрудневского Лесничества, Щелковский р-н, Московс
13251;Огурцово, Новосибирская обл.
715;Одесское, Омская обл.
520;Одинцово
2088;Одинцово дер., Домодедовский р-он, Московская обл.
2100;Одоев, Тульская обл.
2507;Оек, Иркутская обл.
14846;Ожерелки, Орехово-Зуевский  район, Московская обл.
1554;Ожерелье, Московская обл.
15337;Ожогино, Солнечногорский район, Московская обл.
3086;Ожогино, Тюменский р-н, Тюменская обл.
496;Озера, Московская обл.
13689;Озерки, Горномарийский р-н, Марий Эл респ.
15546;Озерный ЗАТО, Бологовский р-н, Тверская обл.
14467;Озерный, Смоленская обл.
2534;Озерск, Калининградская обл.
692;Озерск, Челябинская обл.
2973;Озинки, Саратовская обл.
1493;Оконешниково, Омская обл.
14852;Октябрский, Алтайский край
1034;Октябрьск, Самарская обл.
15569;Октябрьский п, Ванинский р-н, Хабаровский край
13772;Октябрьский пгт, Моркинский р-н, Марий Эл респ.
2341;Октябрьский, Архангельская обл.
657;Октябрьский, Башкортостан респ.
2067;Октябрьский, Белгородская обл.
13068;Октябрьский, Брянский район, Брянская обл.
14511;Октябрьский, Волгоградская обл.
13756;Октябрьский, Горномарийский р-н, Марий Эл респ.
2082;Октябрьский, Ивановская обл.
173;Октябрьский, Московская обл.
583;Октябрьский, Пермский край
2940;Октябрьский, Рязанская обл.
14899;Октябрьский, Советско-Гаванский район, Хабаровский
2652;Октябрьский, Туапсинский р-он, Краснодарский край
3177;Октябрьский, Ярославская обл.
13053;Октябрьское, Октябрьский р-он, Оренбургская обл.
2015;Октябрьское, Северная Осетия респ.
1745;Октябрьское, Ханты-Мансийский авт. округ
14623;Октябрьское, Челябинская обл.
2820;Окуловка, Новгородская обл.
14253;Окуневское, Тюменская обл.
2738;Ола, Магаданская обл.
1429;Олекминск, Саха респ. (Якутия)
2801;Оленегорск, Мурманская обл.
1425;Оленек, Саха респ. (Якутия)
13385;Оленино, Тверская обл.
13062;Оловянная, Забайкальский край
985;Олонец, Карелия респ.
14564;Ольга, Приморский край
1639;Ольгинка, Краснодарский край
13225;Ольгино, Нижегородская обл.
1364;Ольховатка, Воронежская обл.
14462;Ольша, Смоленская обл.
268;Омск
1494;Омский, Омская обл.
2741;Омсукчан, Магаданская обл.
1849;Омутинское, Тюменская обл.
197;Омутнинск, Кировская обл.
13482;Онгудай, Алтай респ.
1950;Онега, Архангельская обл.
13787;Онохино, Тюменская обл.
2447;Онохой, Бурятия респ.
15293;Опалево, Клинский район, Московская обл.
475;Опалиха, Московская обл.
2703;Ополье, Кингисеппский р-н, Ленинградская обл.
2883;Опочка, Псковская обл.
13299;Опытная станция ВНИИК, Хохольский р-н, Воронежская
14961;Оранжереи, Астраханская обл.
577;Орда, Пермский край
14789;Орджоникидзевская станица, Ингушетия респ.
743;Ордынское, Новосибирская обл.
2704;Оредеж Лужский р-он, Ленинградская обл.
149;Орел
261;Оренбург
15380;Ореховая роща, Георгиевский район, Ставропольский 
13698;Ореховка, Медведевский р-н, Марий Эл респ.
172;Орехово-Зуево
15435;Орешки, Рузский р-н, Московская обл.
13699;Орешкино, Медведевский р-н, Марий Эл респ.
2587;Оричи, Кировская обл.
2579;Орлов, Кировская обл.
15047;Орловка, Щелковский р-н, Московская обл.
15048;Орлово, Щелковский р-н, Московская обл.
13224;Орловские дворики, Нижегородская обл.
2918;Орловский, Ростовская обл.
14722;Орово, Всеволожский р-он, Ленинградская обл.
697;Орск
13767;Орша, Советский р-н, Марий Эл респ.
2750;Оршанка, Оршанский р-н, Марий Эл респ.
1866;Оса, Иркутская обл.
595;Оса, Пермский край
15049;Осеево, Щелковский р-н, Московская обл.
15152;Оселок, Ногинский р-н, Московская обл.
225;Осеченки, Московская обл.
775;Осинники, Кемеровская обл.
3041;Осиново, Татарстан респ.
14545;Оссора, Камчатский край
14681;Останкино, Московская обл.
1457;Осташков, Тверская обл.
13330;Осташково, Мытищинский р-н, Москва
1168;Остров, Псковская обл.
2618;Островское, Костромская обл.
14494;Островцы, Московская обл.
1738;Островянский, Ростовская обл.
1309;Острогожск, Воронежская обл.
13287;Осыпной Бугор, Астраханская обл.
2849;Отрадинский, Орловская обл.
1613;Отрадная, Краснодарский край
984;Отрадное пос, Выборгский р-н, Ленинградская обл.
14895;Отрадное, Кировский р-н, Ленинградская обл.
14393;Отрадное, Московская обл.
1044;Отрадный, Самарская обл.
2399;Оха, Сахалинская обл.
594;Оханск, Пермский край
899;Охотск, Хабаровский край
593;Очер, Пермский край
13348;п. Взморье, Калининградская обл.
15579;п. Новый, Удмуртия респ.
15580;п.Грахово, Удмуртия респ.
13346;п.Янтарный, Калининградская обл.
1381;Павельцево, Московская обл.
3118;Павловка пос., Ульяновская обл.
14488;Павловка, Оренбургская обл.
1009;Павлово, Нижегородская обл.
2705;Павлово,Кировский р-н, Ленинградская обл.
780;Павловск, Алтайский край
927;Павловск, Воронежская обл.
1388;Павловск, Санкт-Петербург
13971;Павловск, Саха респ. (Якутия)
14701;Павловская слобода, Истринский р-он, Московская об
1614;Павловская, Краснодарский край
488;Павловский Посад, Московская обл.
13848;Павловский, Пермский край
2780;Павловское, Домодедовский р-он, Московская обл.
2781;Павловское, Истринский р-он, Московская обл.
719;Павлоградка, Омская обл.
14348;Павлодольская, Северная Осетия респ.
13736;Паганур, Медведевский р-н, Марий Эл респ.
13826;Падун, Тюменская обл.
13870;Падунская, Кемеровская обл.
2743;Палатка, Магаданская обл.
15440;Палицы, Одинцовский р-н, Московская обл.
2884;Палкино, Псковская обл.
1576;Палласовка, Волгоградская обл.
13237;Пальники, Пермский край
14860;Панаевск, Ямало-Ненецкий авт. округ
3211;Пангоды, Ямало-Ненецкий авт. округ
1365;Панино, Воронежская обл.
779;Панкрушиха, Алтайский край
13871;Панфилово, Кемеровская обл.
13548;Папивино, Московская обл.
2343;Парабель, Томская обл.
15203;Парамонов, Волгодонский р-н, Ростовская обл.
1019;Параньга, Параньгинский р-н, Марий Эл респ.
13082;Паратунка, Камчатский край
1213;Парголово 1, Санкт-Петербург
14834;Парголово 2, Ленинградская обл.
15612;Парковое, Ялтинский р-н, АР Крым
2394;Партизанск, Приморский край
1155;Партизанское, Красноярский край
15458;Парфентьево с, Коломенский район, Московская обл.
2821;Парфино, Новгородская обл.
13505;Паспаул, Алтай респ.
13117;Патрушево, Тюменская обл.
13253;Пашино, Новосибирская обл.
2653;Пашковский, Краснодарский край
15153;Пашуково, Ногинский р-н, Московская обл.
13602;пгт Домбай, Карачаево-Черкесская респ.
13603;пгт Орджоникидзевский, Карачаево-Черкесская респ.
13589;пгт Ударный, Карачаево-Черкесская респ.
13604;пгт Эльбрусский, Карачаево-Черкесская респ.
2749;пгт. Новый Торъял, Новоторъяльский р-н, Марий Эл р
3164;Певек, Чукотский авт. округ
13774;Пектубаево пгт, Новоторьяльский р-н, Марий Эл респ
13003;Пеледуй, Саха респ. (Якутия)
13679;Пемба, Медведевский р-н, Марий Эл респ.
504;Пенза
14838;Пеники, Ломоносовский р-н, Ленинградская обл.
15544;Пено пгт, Пеновский р-н, Тверская обл.
14807;Первого Мая, Астраханская обл.
13637;Первое Мая, Нижегородская обл.
1900;Первомайск, Нижегородская обл.
15651;Первомайский, Городецкий р-н, Нижегородская обл.
14576;Первомайский, Забайкальский край
13054;Первомайский, Первомайский р-он, Оренбургская обл.
3023;Первомайский, Ставропольский край
3036;Первомайский, Тамбовская обл.
3065;Первомайский, Тульская обл.
2706;Первомайское, Выборгский р-н, Ленинградская обл.
15079;Первомайское, Дагестан респ.
13596;Первомайское, Карачаево-Черкесская респ.
3060;Первомайское, Томская обл.
616;Первоуральск, Свердловская обл.
13786;Перевалово, Тюменская обл.
1901;Перевоз, Нижегородская обл.
13041;Переволоцкий, Оренбургская обл.
1565;Переделкино, Московская обл.
1934;Перемышль, Калужская обл.
